,Flag of vessel,Date vessel departed with captives,Vessel name,Captain's name
378,Netherlands,1765-01-30T00:00:00Z,Meermin,"Hogerzeijl, Martinus Bruijn"
379,Netherlands,,Meermin,"Hogerzeijl, Martinus Bruijn"
380,Netherlands,,Meermin,"Hogerzeijl, Martinus Bruijn"
381,Netherlands,,Meermin,"Hogerzeijl, Martinus Bruijn"
382,Netherlands,1773-02-01T00:00:00Z,Meermin,"Hogerzeijl, Martinus Bruijn"
383,Netherlands,,Meermin,"Hogerzeijl, Martinus Bruijn"
384,Netherlands,1793-01-04T00:00:00Z,Meeuw,"Andriessen, Christiaan"
385,Netherlands,,Meliskerk,"Taylor, Rokus Jacobus<br/> Bredem, Carel"
386,Netherlands,,Meliskerk,"Moor, Pieter de"
387,Netherlands,1754-07-10T00:00:00Z,Mercurius,"Stam, Maarten"
388,Netherlands,,Middagten,"Sterk, Cornelis"
389,Netherlands,,Moscovise Galei,"Daniels, Abraham"
390,Netherlands,,Moscovise Galei,"Daniels, Abraham"
391,Netherlands,,Moscovise Galei,"Daniels, Abraham"
392,Netherlands,,Moscovise Galei,"Daniels, Abraham"
393,Netherlands,,Middelburgs Welvaren,"Gerritsen, Jacob"
394,Netherlands,,Middelburgs Welvaren,"Kerkhoven, Jan van"
395,Netherlands,1755-09-22T00:00:00Z,Middelburgs Welvaren,"Kerkhoven, Jan van"
396,Netherlands,1757-05-25T00:00:00Z,Middelburgs Welvaren,"Mulders, David"
397,Netherlands,1759-04-09T00:00:00Z,Middelburgs Welvaren,"Mulders, David"
398,Netherlands,1761-08-26T00:00:00Z,Middelburgs Welvaren,"Mulders, David"
399,Netherlands,1763-04-09T00:00:00Z,Middelburgs Welvaren,"Husson, Jacobus"
400,Netherlands,,Nehalenia,"Kerkhoven, Jan van"
401,Netherlands,,Nehalenia,"Kerkhoven, Jan van"
402,Netherlands,,Nehalenia,"Mathijsen, C"
403,Netherlands,,Neptunus,"Swart, Jan"
404,Netherlands,,Neptunus,"Velde, Daniel de<br/> Swart, Jan"
405,Netherlands,1743-03-01T00:00:00Z,Neptunus,"Swart, Jan"
406,Netherlands,1744-08-15T00:00:00Z,Neptunus,"Swart, Jan"
407,Netherlands,,Neptunus,"Moor, Pieter de"
408,Netherlands,,Neptunus,"Solomi, David"
409,Netherlands,,Neptunus,"Outjes, Jochem"
410,Netherlands,1747-07-13T00:00:00Z,Neptunus,"Harmensz, Jan Hendrik<br/> Dahlboom, Olaus"
411,Netherlands,,Neptunus,"Bollaard, Hermanus"
412,Netherlands,,Neptunus,"Bollaard, Hermanus"
413,Netherlands,,Neptunus,"Bollaard, Hermanus"
414,Netherlands,,Neptunus,"Bollaard, Hermanus"
415,Netherlands,1785-10-18T00:00:00Z,Neptunus,"Vervenne, Cornelis"
416,Netherlands,,Neptunus,"Solomi, David"
417,Netherlands,,Nicolaas,"Hollen, Jacobus"
418,Netherlands,,Nicolaas,"Bruijn, Arend"
419,Netherlands,,Nicolaas,"Bruijn, Arend"
420,Netherlands,,Nicolaas,"Bruijn, Arend"
421,Netherlands,,Nicolaas,"Groef, Magnus"
422,Netherlands,,Nicolaas,"Groef, Magnus"
423,Netherlands,,Nicolaas,"Groef, Magnus"
424,Netherlands,,Nicolaas,"Claasen, Mathijs<br/> Pekroen, Adam"
425,Netherlands,,Nicolaas,"Pekroen, Adam"
426,Netherlands,1780-04-19T00:00:00Z,Jonge Nicolaas Jan,"Reichert, Frans"
427,Netherlands,1784-09-20T00:00:00Z,Jonge Nicolaas Jan,"Magnus, Carel"
428,Netherlands,,Nicolaas Theodorus,"Verdonk, Philippus"
429,Netherlands,1772-01-31T00:00:00Z,Nicolaas Theodorus,"Verdonk, Philippus<br/> Krummhousen, Salomon<br/> Dupont, David"
430,Netherlands,1763-03-20T00:00:00Z,Nieuwe Hoop,"Mulders, David"
431,Netherlands,1765-03-18T00:00:00Z,Nieuwe Hoop,"Mulders, David"
432,Netherlands,1767-09-17T00:00:00Z,Nieuwe Hoop,"Bouque, Jacob"
433,Netherlands,1769-05-22T00:00:00Z,Nieuwe Hoop,"Bouque, Jacob"
434,Netherlands,1771-01-14T00:00:00Z,Nieuwe Hoop,"Wilton, Jan"
435,Netherlands,1773-09-06T00:00:00Z,Nieuwe Hoop,"Wilton, Jan"
436,Netherlands,1776-05-23T00:00:00Z,Nieuwe Hoop,"Wilton, Jan"
437,Netherlands,1779-11-05T00:00:00Z,Nieuwe Hoop,"Goodwill, Robert"
438,Netherlands,1785-02-16T00:00:00Z,Nieuwe Hoop,"Loef, Cornelis<br/> Sap, Claas"
439,Netherlands,1790-04-21T00:00:00Z,Nieuwe Hoop,"Dijker, Willem"
440,Netherlands,1772-10-23T00:00:00Z,Nooitgedacht,"Bevers, Anthony"
441,Netherlands,1788-05-21T00:00:00Z,Johan van Oldenbarneveld,"Dijker, Willem"
442,Netherlands,1795-05-15T00:00:00Z,Oosterstax,"Kaas, Willem"
443,Netherlands,,Oranje Galei,"Sterk, Evert"
444,Netherlands,,Oud Domburg,"Galle, Jan"
445,Netherlands,,Oud Domburg,"Bremer, Carel"
446,Netherlands,1749-07-15T00:00:00Z,Ouderkerk,"Groot, Michiel de"
447,Netherlands,1758-07-26T00:00:00Z,Ouderkerk,"Parre, Pieter van der<br/> Dahlboom, Claas"
448,Netherlands,,Oudhuizen,"Meegem, Pieter"
449,Netherlands,,Oudhuizen,"Meegem, Pieter"
450,Netherlands,,Paulus,"Belendorp, Jacob"
451,Netherlands,1790-04-24T00:00:00Z,Pelicaan,"Kans, Willem"
452,Netherlands,,Petronella Cecilia,"Wolf, Conraad de"
453,Netherlands,,Petronella Cecilia,
454,Netherlands,,Petronella Cecilia,"Wolf, C de"
455,Netherlands,,Petronella Cecilia,
456,Netherlands,,Petronella Cecilia,
457,Netherlands,,Petronella Cecilia,"Wolf, J"
458,Netherlands,1753-10-27T00:00:00Z,Philadelphia,"Menkenveld, Jan"
459,Netherlands,1755-05-24T00:00:00Z,Philadelphia,"Menkenveld, Jan"
460,Netherlands,1757-04-07T00:00:00Z,Philadelphia,"Menkenveld, Jan"
461,Netherlands,1759-01-19T00:00:00Z,Philadelphia,"Menkenveld, Jan"
462,Netherlands,1760-10-06T00:00:00Z,Philadelphia,"Menkenveld, Jan"
463,Netherlands,1762-11-13T00:00:00Z,Philadelphia,"Wolf, Frans<br/> Verdonk, Philippus"
464,Netherlands,1764-08-20T00:00:00Z,Philadelphia,"Verdonk, Philippus"
465,Netherlands,1794-06-23T00:00:00Z,Phenix,"Schoeman, Frederik"
466,Netherlands,,Prinses Royaal,"Vos, Jan de"
467,Netherlands,,Prinses Royaal,"Vos, Jan de"
468,Netherlands,,Prinses Royaal,"Vos, Jan de"
469,Netherlands,,Prinses Royaal,"Rietveld, Dirk"
470,Netherlands,,Prinses Royaal,"Valk, Barend de"
471,Netherlands,,Prinses Royaal,"Valk, Barend de"
472,Netherlands,,Prins Willem,"Macquee, Mattheus<br/> Bovel, Michiel"
473,Netherlands,,Prins Willem (a) Prins van Oranje,
474,Netherlands,,Prins Willem,"Bovel, Michiel Pieter"
475,Netherlands,1752-08-25T00:00:00Z,Prins Willem de Vijfde,"Jacobse, Adriaan"
476,Netherlands,1754-03-15T00:00:00Z,Prins Willem de Vijfde,"Jacobse, Adriaan"
477,Netherlands,1755-12-25T00:00:00Z,Prins Willem de Vijfde,"Jacobse, Adriaan"
478,Netherlands,1757-11-29T00:00:00Z,Prins Willem de Vijfde,"Jacobse, Adriaan"
479,Netherlands,1759-11-28T00:00:00Z,Prins Willem de Vijfde,"Jacobse, Adriaan"
480,Netherlands,1761-10-31T00:00:00Z,Prins Willem de Vijfde,"Jacobse, Adriaan"
481,Netherlands,1763-08-17T00:00:00Z,Prins Willem de Vijfde,"Jacobse, Adriaan"
482,Netherlands,1765-12-20T00:00:00Z,Prins Willem de Vijfde,"Jacobse, Adriaan"
483,Netherlands,1768-03-18T00:00:00Z,Prins Willem de Vijfde,"Pietersen, Cornelis"
484,Netherlands,1770-03-02T00:00:00Z,Prins Willem de Vijfde,"Pietersen, Cornelis<br/> Loef, Cornelis"
485,Netherlands,1772-06-13T00:00:00Z,Prins Willem de Vijfde,"Loef, Cornelis"
486,Netherlands,1762-05-02T00:00:00Z,Publicola,"Bel, Jacob van"
487,Netherlands,1764-10-26T00:00:00Z,Publicola,"Bel, Jacob van"
488,Netherlands,,Publicola,"Bel, Jacob van"
489,Netherlands,,Publicola,"Bel, Jacob van"
490,Netherlands,,Raadhuis van Middelburg,"Jol, David"
491,Netherlands,1743-02-18T00:00:00Z,Raadhuis van Middelburg,"Jol, David"
492,Netherlands,,Ramsburg,"Bruijn, Michiel"
493,Netherlands,,Ramsburg,
494,Netherlands,,Ramsburg,"Bruijn, Michiel"
495,Netherlands,,Ramsburg,"Bruijn, Michiel"
496,Netherlands,,Ramsburg,"Goosen, F"
497,Netherlands,,Rebecca,"Baarts, Jan"
498,Netherlands,,Resolutie,"Ridder, Jan de"
499,Netherlands,,Rotterdam,"Fraser, David"
500,Netherlands,,Rusthof,"Cornelissen, J"
501,Netherlands,1773-09-26T00:00:00Z,Sara Henrietta,"Santleven, Hendrik<br/> Kakom, Adriaan van"
502,Netherlands,,Sara Henrietta,"Rudolfus, S<br/> Eijndlijk, E"
503,Netherlands,,Sara Maria,"Grim, Jan"
504,Netherlands,1780-03-26T00:00:00Z,Sara Maria (a) Eva Maria,"Grim, Jochem"
505,Netherlands,,Sara Suzanna Maria,"Dankers, Joost"
506,Netherlands,,Sara Suzanna Maria,"Dankers, Joost"
507,Netherlands,,Sara Suzanna Maria,"Dankers, Joost"
508,Netherlands,,Snoek,"Cornelissen, Simon"
509,Netherlands,,Spreeuwenburg,"Leger, Jan"
510,Netherlands,,Spreeuwenburg,"Leger, Jan"
511,Netherlands,,Spreeuwenburg,
512,Netherlands,1760-12-21T00:00:00Z,Spreeuwenburg,"Leger, Jan"
513,Netherlands,,Spreeuwenburg,"Leger, Jan"
514,Netherlands,1764-11-07T00:00:00Z,Spreeuwenburg,"Leger, Jan"
515,Netherlands,,Spreeuwenburg,"Leger, Jan"
516,Netherlands,,Spreeuwenburg,"Leger, Jan"
517,Netherlands,1792-03-05T00:00:00Z,Standvastigheid,"Breedau, Carel"
518,Netherlands,1803-06-17T00:00:00Z,Standvastigheid,"Silou, Jan Christiaan<br/> Uding, Hermanus"
519,Netherlands,1766-10-24T00:00:00Z,Standvastigheid,"Obbe, Sijbrand"
520,Netherlands,,Surinaamse Galei,"Ridder, Jan de"
521,Netherlands,,Surinaamse Galei,"Ridder, Jan de"
522,Netherlands,,Surinaamse Vriendschap,
523,Netherlands,,Surinaamse Vriendschap,"Lagorde, Andries"
524,Netherlands,,Surinaamse Vriendschap,"Lagorde, Andries"
525,Netherlands,,Surinaamse Welvaart,"Ridder, Jan de"
526,Netherlands,,Surinaamse Welvaart,"Ridder, Jan de"
527,Netherlands,,Surinaamse Welvaart,"Ridder, Jan de<br/> Gerritsen, Job"
528,Netherlands,,Surinaamse Welvaart,"Bruijn, Arend"
529,Netherlands,,Surinaamse Welvaart,"Bruijn, Arend"
530,Netherlands,,Surinaamse Welvaart,"Bruijn, Arend"
531,Netherlands,,Surinaamse Welvaart,"Meijster, Hendrik"
532,Netherlands,,Surinaamse Welvaart,"Meijster, Hendrik"
533,Netherlands,,Surinaamse Welvaart,"Meijster, Hendrik"
534,Netherlands,,Surinaamse Welvaart,"Meijster, Hendrik"
535,Netherlands,,Surinaamse Welvaart,"Meijster, Hendrik"
536,Netherlands,,Surinaamse Welvaart,"Sluijter, Pieter Hermanus"
537,Netherlands,,Surinaamse Welvaart,"Sluijter, Pieter Hermanus"
538,Netherlands,,Surinaamse Welvaart,"Sluijter, Pieter Hermanus<br/> Boon, Jan Jansen"
539,Netherlands,,Surinaamse Welvaart,"Boon, Jan Jansen"
540,Netherlands,,Surinaamse Welvaart,"Boon, Jan Jansen<br/> Seijer, Hans"
541,Netherlands,,Suriname,"Veltz, Christiaan"
542,Netherlands,1787-11-09T00:00:00Z,Suriname,Lagay
543,Netherlands,1770-11-17T00:00:00Z,Susanna Helena,"Bourlich, Dirk<br/> Poolman, Jan<br/> Egbertse, Egbert"
544,Netherlands,,Susanna Jacoba,"Maarschalk, Cornelis (a) Marechal"
545,Netherlands,,Susanna Jacoba,"Maarschalk, Cornelis (a) Marechal"
546,Netherlands,,Susanna Jacoba,"Maarschalk, Cornelis (a) Marechal"
547,Netherlands,,Taamen,
548,Netherlands,,Taamen,"Stelle, Jacob van der"
549,Netherlands,,Taamen,"Stelle, Jacob van der"
550,Netherlands,,Taamen,
551,Netherlands,1793-04-12T00:00:00Z,Trompenburg,"Jantzen, Pieter"
552,Netherlands,,Twee Gezusters,"Reichert, Frans"
553,Netherlands,,Twee Gezusters,"Reichert, Frans"
554,Netherlands,,Twee Jonge Joachims,"Ketner, Christiaan"
555,Netherlands,,Twee Jonge Joachims,"Ketner, Christiaan"
556,Netherlands,,Twee Jonge Joachims,"Ketner, Christiaan"
557,Netherlands,,Twee Jonge Joachims,"Sap, Jan"
558,Netherlands,1785-03-24T00:00:00Z,Vaderland Getrouw,"Nap, Nicolaas<br/> Verschuur, Jan"
559,Netherlands,1787-03-25T00:00:00Z,Vergenoegen,"Goodwill, Robert"
560,Netherlands,1789-11-06T00:00:00Z,Vergenoegen,"Goodwill, Robert<br/> Roblijn, Abraham"
561,Netherlands,1795-01-12T00:00:00Z,Vergenoegen,"Breedau, Carel<br/> Klaver, Johannes Gerrit"
562,Netherlands,,Verrekijker,"Noordhof, Nicolaas"
563,Netherlands,,Verrekijker,"Noordhof, Nicolaas"
564,Netherlands,,Verrekijker,"Kamer, Aart van de"
565,Netherlands,1791-05-18T00:00:00Z,Vertrouwen,"Verschuur, Johannes"
566,Netherlands,,Vertrouwen,
567,Netherlands,,Verwachting,"Vriese, Jacobus de"
568,Netherlands,,Verwachting,"Vriese, Jacobus de"
569,Netherlands,1772-09-27T00:00:00Z,Verwachting,"Vriese, Jacobus de"
570,Netherlands,,Verwachting,"Noels, Andries"
571,Netherlands,,Verwachting,
572,Netherlands,,Verwachting,"Noels, Andries"
573,Netherlands,,Verwachting,"Moelaart, Gijsbrecht"
574,Netherlands,1791-01-08T00:00:00Z,Verwachting,"Moelaart, Gijsbrecht"
575,Netherlands,1793-07-07T00:00:00Z,Verwachting,"Moelaart, Gijsbrecht"
576,Netherlands,1789-04-18T00:00:00Z,Vigilantie,"Sterry, Nathan"
577,Netherlands,1779-02-06T00:00:00Z,Vigilantie,"Michielsen, Olfert"
578,Netherlands,,Vigilantie,"Boswijk, Claas"
579,Netherlands,,Vigilantie,"Dankers, Joost"
580,Netherlands,,Vigilantie,"Sellow, C van"
581,Netherlands,1793-01-25T00:00:00Z,Vigilantie,"Silon, I C"
582,Netherlands,,Vigilantie,"Moelaart, Gijsbrecht"
583,Netherlands,,Vijf Gezusters,"Winterheim, Christiaan Frederik"
584,Netherlands,,Vijf Gezusters,"Winterheim, Christiaan Frederik"
585,Netherlands,1771-07-18T00:00:00Z,Vijf Gezusters,"Winterheim, Christiaan Frederik"
586,Netherlands,1775-09-03T00:00:00Z,Vis,"Sprang, Jan van"
587,Netherlands,,Vis,"Boer, Adriaan den"
588,Netherlands,,Vliegende Faam,"Moor, Pieter de"
589,Netherlands,1771-03-26T00:00:00Z,Vliegende Faam,"Kakom, Cornelis van"
590,Netherlands,1773-09-25T00:00:00Z,Vliegende Faam,"Kakom, Cornelis van"
591,Netherlands,,Vlissingen,"Stap, Pieter"
592,Netherlands,,Vlissingen,"Stap, Pieter"
593,Netherlands,,Vlissingen,"Stap, Pieter"
594,Netherlands,,Vlissingen,"Stap, Pieter"
595,Netherlands,,Vlissingen,"Stap, Pieter"
596,Netherlands,,Vlissingen,"Stap, Pieter"
597,Netherlands,,Vlissingen,"Crevon, Jacobus"
598,Netherlands,,Vlissingen,"Crevon, Jacobus"
599,Netherlands,,Vlissingen,"Edebool, Carsten"
600,Netherlands,,Vlissingse Hoofdnegotie,"Dankers, Joost"
601,Netherlands,1793-02-28T00:00:00Z,Vogelenstein,"Spaan, Christoffel"
602,Netherlands,,Vrede,
603,Netherlands,,Vriendschap,"Groef, Magnus"
604,Netherlands,1773-10-10T00:00:00Z,Vriendschap,"Groef, Magnus<br/> Muller, Daniel"
605,Netherlands,,Vriendschap,"Muller, Daniel"
606,Netherlands,,Vriendschap,"Parre, Pieter van der"
607,Netherlands,,Vrijburg,"Brugman, Cornelis"
608,Netherlands,,Vrijheid,"Pieters, Carel"
609,Netherlands,,Vrijheid,"Pieters, Carel"
610,Netherlands,,Vriendschap,"Lamote, Cornelis"
611,Netherlands,1756-12-18T00:00:00Z,Vrouw Johanna Cores,"Tuijneman, Jan"
612,Netherlands,1758-11-29T00:00:00Z,Vrouw Johanna Cores,"Tuijneman, Jan"
613,Netherlands,1761-03-10T00:00:00Z,Vrouw Johanna Cores,"Tuijneman, Jan"
614,Netherlands,1762-12-18T00:00:00Z,Vrouw Johanna Cores,"Tuijneman, Jan<br/> Molder, Willem de<br/> Breen, Pieter van"
615,Netherlands,1764-12-30T00:00:00Z,Vrouw Johanna Cores,"Molder, Willem de<br/> Sap, Jan"
616,Netherlands,1767-10-20T00:00:00Z,Vrouw Johanna Cores,"Mulders, David<br/> Sap, Jan"
617,Netherlands,1769-11-04T00:00:00Z,Vrouw Johanna Cores,"Sap, Jan"
618,Netherlands,1772-02-08T00:00:00Z,Vrouw Johanna Cores,"Sap, Jan<br/> Tuijneman, Jan<br/> Mellendags, Jacob"
619,Netherlands,,Waakzaamheid,"Rijst, Pieter"
620,Netherlands,,Waakzaamheid,"Antheunissen, Jan"
621,Netherlands,,Waakzaamheid,"Antheunissen, Jan"
622,Netherlands,1774-08-12T00:00:00Z,Watergeus,"Chatelain, Adriaan"
623,Netherlands,1776-12-26T00:00:00Z,Watergeus,"Chatelain, Adriaan"
624,Netherlands,,Watergeus,"Chatelain, Adriaan"
625,Netherlands,,Watergeus,"Loef, Cornelis"
626,Netherlands,,Watervliet,"Winea, Dirk"
627,Netherlands,,Watervliet,"Winea, Dirk"
628,Netherlands,,Watervliet,"Jonker, Cornelis"
629,Netherlands,1770-02-15T00:00:00Z,Welmenende,"Haijen, Cornelis van"
630,Netherlands,1771-07-04T00:00:00Z,Welmenende,"Haijen, Cornelis van"
631,Netherlands,1774-01-28T00:00:00Z,Welmenende,"Haijen, Cornelis van<br/> Michielsen, Olfert"
632,Netherlands,,Werkendam,"Loo, Jan van der"
633,Netherlands,,Werkendam,
634,Netherlands,,Werkendam,
635,Netherlands,,Westcapelle,"Leger, Jan"
636,Netherlands,,Westcapelle,"Leger, Jan"
637,Netherlands,,Westcapelle,"Leger, Jan"
638,Netherlands,,Westcapelle,"Moelaart, Gijsbrecht"
639,Netherlands,,Westindische Hoop,"Andriessen, Christiaan"
640,Netherlands,1772-04-25T00:00:00Z,Westdorp,"Louwermans, F"
641,Netherlands,,Weivliet,"Lamote, Cornelis"
642,Netherlands,,Weivliet,"Lamote, Cornelis"
643,Netherlands,,Weivliet,"Lamote, Cornelis"
644,Netherlands,,Willemina Aletta,"Sluijs, Jan van der"
645,Netherlands,,Willemina Aletta,"Sluijs, Jan van der"
646,Netherlands,1769-07-10T00:00:00Z,Willemina Aletta,"Clebo, Jan"
647,Netherlands,1770-11-16T00:00:00Z,Willemina Aletta,"Clebo, Jan"
648,Netherlands,,Willemina Aletta,"Clebo, Jan"
649,Netherlands,,Willemina Aletta,"Clebo, Jan<br/> Fransen, Jacob"
650,Netherlands,,Willem Alexander,"Cannel, Jan"
651,Netherlands,,Willem Alexander,"Cannel, Jan"
652,Netherlands,,Willem Alexander,"Cannel, Jan<br/> Macquee, Matheus"
653,Netherlands,,Willem en Carolina,"Smit, Leijn de"
654,Netherlands,,Willem en Carolina,"Smit, Leijn de"
655,Netherlands,1754-05-18T00:00:00Z,Willem en Carolina,"Smit, Leijn de"
656,Netherlands,,Willem en Carolina,"Smit, Leijn de"
657,Netherlands,,Willem en Carolina,"Smit, Leijn de"
658,Netherlands,,Wulpenburg,"Swart, Jan"
659,Netherlands,,Wulpenburg,"Moor, Pieter de"
660,Netherlands,1749-09-04T00:00:00Z,Wulpenburg,"Moor, Pieter de"
661,Netherlands,,Wulpenburg,"Solomi, David"
662,Netherlands,,Wulpenburg,"Solomi, David"
663,Netherlands,,Wulpenburg,"Solomi, David"
664,Netherlands,1758-11-09T00:00:00Z,Wulpenburg,"Solomi, David"
665,Netherlands,,Wulpenburg,"Barends, Hans"
666,Netherlands,,Wulpenburg,"Santleven, Hendrik"
667,Netherlands,1772-03-01T00:00:00Z,Wulpenburg,"Beekman, Pieter"
668,Netherlands,1769-10-14T00:00:00Z,Zanggodin,"Sprang, Jan van"
669,Netherlands,1771-08-23T00:00:00Z,Zanggodin,"Sprang, Jan van"
670,Netherlands,1774-08-09T00:00:00Z,Zanggodin,"Hoff, Ibbe Hendrich"
671,Netherlands,1785-06-28T00:00:00Z,Zeefortuin,"Baas, Isaac den<br/> Muijen, Cornelis van"
672,Netherlands,1789-04-19T00:00:00Z,Zeemercuur,"Kakom, Cornelis van"
673,Netherlands,1793-04-19T00:00:00Z,Zeemercuur,"Zell, Georg Christoff"
674,Netherlands,,Zeenimph,"Pieters, Carel"
675,Netherlands,1790-11-23T00:00:00Z,Zeenimph,"Pieters, Carel"
676,Netherlands,1793-07-04T00:00:00Z,Zeenimph,"Rietveld, Dirk"
677,Netherlands,,Zeeberg,"Kronkque, J"
678,Netherlands,,Zeeberg,"Louijssen, Ernst"
679,Netherlands,,Zeeberg,"Louijssen, Ernst"
680,Netherlands,,Zeeberg,"Louijssen, Ernst"
681,Netherlands,,Zeeberg,"Louijssen, Ernst"
682,Netherlands,,Zeeberg,"Louijssen, Ernst"
683,Netherlands,,Zeelands Welvaren,"Jurriaansen, Hendrik"
684,Netherlands,,Zeelands Welvaren,"Jurriaansen, Hendrik"
685,Netherlands,,Zeelands Welvaren,"Jurriaansen, Hendrik<br/> Jacobs, A"
686,Netherlands,,Zeelands Welvaren,"Woutman, Frederik"
687,Netherlands,,Zeelands Welvaren,"Woutman, Frederik"
688,Netherlands,,Zeelands Welvaren,"Woutman, Frederik"
689,Netherlands,,Zeelands Welvaren,"Woutman, Frederik"
690,Netherlands,,Zeelands Welvaren,"Woutman, Frederik<br/> Bakker, Johannes"
691,Netherlands,,Zeelands Welvaren,"Makkers, Cornelis"
692,Netherlands,,Zeelands Welvaren,"Makkers, Cornelis"
693,Netherlands,,Zeeleeuw,"Galen, Josua van"
694,Netherlands,1792-08-31T00:00:00Z,Zeelust,"Mackaij, Anthony"
695,Netherlands,,Zeemire,"Langeraad, Jan van"
696,Netherlands,1792-02-15T00:00:00Z,Zeevrugt,"Post, Christiaan"
697,Netherlands,1778-08-24T00:00:00Z,Zorg,"Noordhoek, Johannes"
698,Netherlands,,Zorg,"Wilton, Jan"
699,Netherlands,,Den Leum,Winkstern
700,Netherlands,,Ter Vere,
701,Portugal / Brazil,,NS da Conceição,
702,Portugal / Brazil,1651-05-03T00:00:00Z,NS da Ajuda,
703,Portugal / Brazil,1651-05-03T00:00:00Z,Salvador do Mundo,
704,Portugal / Brazil,,,
705,Portugal / Brazil,,,
706,Portugal / Brazil,,,
707,Portugal / Brazil,,,
708,Portugal / Brazil,,,
709,Portugal / Brazil,,,
710,Portugal / Brazil,,,
711,Portugal / Brazil,,,
712,Portugal / Brazil,,,
713,Portugal / Brazil,,,
714,Portugal / Brazil,,,
715,Portugal / Brazil,,,
716,Portugal / Brazil,,,
717,,,,
718,Portugal / Brazil,,,
719,Portugal / Brazil,,,
720,Portugal / Brazil,,,
721,Portugal / Brazil,,,
722,Netherlands,,Posthoorn,
723,Netherlands,,Tonijn,
724,Netherlands,1645-03-15T00:00:00Z,Leeuwinne,
725,Netherlands,,Gulde Ree,
726,Netherlands,,Caritas,
727,Netherlands,,Grote Gerrit,
728,Netherlands,1644-06-24T00:00:00Z,Nieuw Enkhuizen,"Pomp, Dirk Gerritsz"
729,Netherlands,,Zwarte Arend,
730,Netherlands,,Leeuwinne,
731,Netherlands,,Zeelandia,"Christoffels, Jan"
732,Netherlands,,Utrecht,"Wouters, Hillebrandt"
733,Netherlands,,Noord Holland,"Jansen, Hermen"
734,Netherlands,,Leeuwinne,"Lucifer, Pieter"
735,Netherlands,1643-03-22T00:00:00Z,Zwarte Arend,"Cornelisz, Cornelis"
736,Netherlands,,Kameel,
737,Netherlands,,Kat,
738,Netherlands,,Nassau,"Burch, Hendrick van der"
739,Netherlands,,Gulde Ree,
740,Netherlands,,Matança,
741,Netherlands,,Ommelandia,
742,Netherlands,,Deventer,
743,Netherlands,,Leeuwinne,
744,Netherlands,,Zwarte Beer,
745,Netherlands,,Matança,
746,Netherlands,1641-12-10T00:00:00Z,Nassau,"Burch, Hendrick van der"
747,Netherlands,1641-05-30T00:00:00Z,Wapen van Delft,"Danser, Simon den"
748,Netherlands,,Zwarte Arend,"Cornelisz, Cornelis"
749,Netherlands,,Amersfoort,"Stockman, Pieter"
750,Netherlands,,Leeuwinne,
751,Netherlands,,Wapen van Delft,"Danser, Simon den"
752,Netherlands,,S Jan Baptist,
753,Netherlands,,Zwarte Arend,
754,Netherlands,,Caritas,"Wisse, Adriaan"
755,Netherlands,,Kameel,
756,Netherlands,,Bruinvis,
757,Netherlands,,Matança,
758,Netherlands,,Eendracht,
759,Netherlands,1639-12-16T00:00:00Z,S Pieter,
760,Netherlands,,Zeerobbe,
761,Netherlands,,Walcheren,
762,Netherlands,,Nassau,
763,Netherlands,,Eendracht,
764,Netherlands,,Leeuwinne,
765,Netherlands,,Eendracht,
766,Netherlands,,Nassau,
767,Netherlands,,Eendracht,
768,Netherlands,1638-01-27T00:00:00Z,Ter Tholen,
769,Netherlands,1638-01-27T00:00:00Z,Witte Leeuw,
770,Netherlands,,Halve Maan,
771,Netherlands,,Eendracht,
772,Netherlands,,Halve Maan,
773,Netherlands,,S Jan van Dort,
774,Netherlands,,Hoop,
775,Netherlands,,Kameel,
776,Portugal / Brazil,,S Antônio,"Afonso, Martim"
777,Netherlands,,Witte Paard,"Swart, Meijndert Lourensz"
778,Netherlands,,,"Duverne, Isaac"
779,Spain / Uruguay,,,"Carega, Esteban (?)"
780,Spain / Uruguay,,,"Carega, Esteban (?)"
781,Netherlands,,Orpheus,"Jochemsz, Albert"
782,Netherlands,,,
783,Netherlands,,S Michiel,
784,Netherlands,,S Pieter,
785,Netherlands,,Maagd van Enkhuizen,
786,Netherlands,,Mooriaan,"Hes, Jacob"
787,Netherlands,1643-08-12T00:00:00Z,Mooriaan,"Slijckman, Crijnsen"
788,Netherlands,1643-09-11T00:00:00Z,Walcheren,"Wouters, Bartolomeus"
789,Netherlands,1643-11-23T00:00:00Z,Grote Gerrit,
790,Netherlands,1643-12-06T00:00:00Z,Portier,
791,Netherlands,1643-12-08T00:00:00Z,Brak,
792,Netherlands,,Leiderdorp,"Jansz, Abraham"
793,Netherlands,1644-07-20T00:00:00Z,Goude Leeuw,
794,Netherlands,,Leiden,
795,Netherlands,,Utrecht,
796,Netherlands,,Soutelande,
797,Netherlands,,Overijsel,
798,Netherlands,1645-12-17T00:00:00Z,Heemstee,
799,Netherlands,1639-04-02T00:00:00Z,S Michiel,
800,Netherlands,,Leiden,"Clasen, Jan"
801,Netherlands,,Diemen,
802,Netherlands,,Hazewind,"Adriaanse, Adriaan (?)"
803,Netherlands,,Loanda,
804,Netherlands,,Haan,
805,Netherlands,,Henderson,
806,Netherlands,,Leiden,"Kock, Jan Claesz"
807,Netherlands,1642-01-24T00:00:00Z,Overijsel,"Langman, Claes Arentsen"
808,Netherlands,,Groningen,
