s,sl,pl,0
http://geovistory.org/resource/i86277,Elias Bosman,has label,1
http://geovistory.org/resource/i86277,Elias Bosman,has appellation for language,1
http://geovistory.org/resource/i86284,Matthijs van de Velde,had as participant,1
http://geovistory.org/resource/i86284,Matthijs van de Velde,has appellation for language,1
http://geovistory.org/resource/i86284,Matthijs van de Velde,has label,1
http://geovistory.org/resource/i86288,Jan Hendrik Reijs,has type,1
http://geovistory.org/resource/i86292,Joris Vermouw,has label,1
http://geovistory.org/resource/i86291,Michiel Reman,has type,1
http://geovistory.org/resource/i86291,Michiel Reman,has label,1
http://geovistory.org/resource/i86291,Michiel Reman,had as participant,1
http://geovistory.org/resource/i86290,Anthonij van Male,has type,1
http://geovistory.org/resource/i86290,Anthonij van Male,has label,1
http://geovistory.org/resource/i86290,Anthonij van Male,had as participant,1
http://geovistory.org/resource/i86289,Pieter Rensbeek,has type,1
http://geovistory.org/resource/i86289,Pieter Rensbeek,has label,1
http://geovistory.org/resource/i86289,Pieter Rensbeek,had as participant,1
http://geovistory.org/resource/i86288,Jan Hendrik Reijs,has label,1
http://geovistory.org/resource/i86284,Matthijs van de Velde,has type,1
http://geovistory.org/resource/i86288,Jan Hendrik Reijs,had as participant,1
http://geovistory.org/resource/i86287,Claas Jansz Bagger,has type,1
http://geovistory.org/resource/i86287,Claas Jansz Bagger,has label,1
http://geovistory.org/resource/i86287,Claas Jansz Bagger,had as participant,1
http://geovistory.org/resource/i86286,Pieter Lambregsen,has type,1
http://geovistory.org/resource/i86286,Pieter Lambregsen,has label,1
http://geovistory.org/resource/i86286,Pieter Lambregsen,had as participant,1
http://geovistory.org/resource/i86285,Jan Calant,has type,1
http://geovistory.org/resource/i86285,Jan Calant,has label,1
http://geovistory.org/resource/i86285,Jan Calant,had as participant,1
http://geovistory.org/resource/i86308,Willem van Lantschot,has label,1
http://geovistory.org/resource/i86309,David van Wenigem,had as participant,1
http://geovistory.org/resource/i86341,Daniel Langes,had as participant,1
http://geovistory.org/resource/i86324,Cornelis Cratsenberg,has type,1
http://geovistory.org/resource/i86332,Nicolaas de Boot,has label,1
http://geovistory.org/resource/i86332,Nicolaas de Boot,has appellation for language,1
http://geovistory.org/resource/i86332,Nicolaas de Boot,had as participant,1
http://geovistory.org/resource/i86331,Andries Willemsz.,has type,1
http://geovistory.org/resource/i86331,Andries Willemsz.,has label,1
http://geovistory.org/resource/i86331,Andries Willemsz.,had as participant,1
http://geovistory.org/resource/i86330,Francois van Booterdale,has type,1
http://geovistory.org/resource/i86330,Francois van Booterdale,has label,1
http://geovistory.org/resource/i86330,Francois van Booterdale,had as participant,1
http://geovistory.org/resource/i86329,Jan Haijinga,has type,1
http://geovistory.org/resource/i86329,Jan Haijinga,has label,1
http://geovistory.org/resource/i86329,Jan Haijinga,had as participant,1
http://geovistory.org/resource/i86328,Hendrik Verboom,has type,1
http://geovistory.org/resource/i86328,Hendrik Verboom,has label,1
http://geovistory.org/resource/i86328,Hendrik Verboom,had as participant,1
http://geovistory.org/resource/i86327,Joost Hendrikse Pluckeboom,has type,1
http://geovistory.org/resource/i86327,Joost Hendrikse Pluckeboom,has label,1
http://geovistory.org/resource/i86327,Joost Hendrikse Pluckeboom,had as participant,1
http://geovistory.org/resource/i86326,Geleijn van Onderdijk,has type,1
http://geovistory.org/resource/i86326,Geleijn van Onderdijk,has label,1
http://geovistory.org/resource/i86326,Geleijn van Onderdijk,had as participant,1
http://geovistory.org/resource/i86325,Cornelis Jansen Schelve,has type,1
http://geovistory.org/resource/i86325,Cornelis Jansen Schelve,has label,1
http://geovistory.org/resource/i86332,Nicolaas de Boot,has type,1
http://geovistory.org/resource/i86333,Daniel de Vree,had as participant,1
http://geovistory.org/resource/i86333,Daniel de Vree,has label,1
http://geovistory.org/resource/i86337,Pieter Coetzier,has type,1
http://geovistory.org/resource/i86340,Willem Hendriksz.,has label,1
http://geovistory.org/resource/i86340,Willem Hendriksz.,had as participant,1
http://geovistory.org/resource/i86339,Jan de Zeeuw,has type,1
http://geovistory.org/resource/i86339,Jan de Zeeuw,has label,1
http://geovistory.org/resource/i86339,Jan de Zeeuw,has appellation for language,1
http://geovistory.org/resource/i86339,Jan de Zeeuw,had as participant,1
http://geovistory.org/resource/i86338,Willem Willemsen,has type,1
http://geovistory.org/resource/i86338,Willem Willemsen,has label,1
http://geovistory.org/resource/i86338,Willem Willemsen,has appellation for language,1
http://geovistory.org/resource/i86338,Willem Willemsen,had as participant,1
http://geovistory.org/resource/i86337,Pieter Coetzier,has label,1
http://geovistory.org/resource/i86333,Daniel de Vree,has type,1
http://geovistory.org/resource/i86337,Pieter Coetzier,had as participant,1
http://geovistory.org/resource/i86336,Otto Evertsen,has type,1
http://geovistory.org/resource/i86336,Otto Evertsen,has label,1
http://geovistory.org/resource/i86336,Otto Evertsen,had as participant,1
http://geovistory.org/resource/i86335,Dirk Badelaar,has type,1
http://geovistory.org/resource/i86335,Dirk Badelaar,has label,1
http://geovistory.org/resource/i86335,Dirk Badelaar,had as participant,1
http://geovistory.org/resource/i86334,Jan van Surgen,has type,1
http://geovistory.org/resource/i86334,Jan van Surgen,has label,1
http://geovistory.org/resource/i86334,Jan van Surgen,had as participant,1
http://geovistory.org/resource/i86325,Cornelis Jansen Schelve,had as participant,1
http://geovistory.org/resource/i86324,Cornelis Cratsenberg,has label,1
http://geovistory.org/resource/i86309,David van Wenigem,has appellation for language,1
http://geovistory.org/resource/i86324,Cornelis Cratsenberg,has appellation for language,1
http://geovistory.org/resource/i86316,Jan Capuijns,has label,1
http://geovistory.org/resource/i86316,Jan Capuijns,had as participant,1
http://geovistory.org/resource/i86315,Jan Bartelsen,has type,1
http://geovistory.org/resource/i86315,Jan Bartelsen,has label,1
http://geovistory.org/resource/i86315,Jan Bartelsen,had as participant,1
http://geovistory.org/resource/i86314,Isaak Bartholomeus,has type,1
http://geovistory.org/resource/i86314,Isaak Bartholomeus,has label,1
http://geovistory.org/resource/i86314,Isaak Bartholomeus,has appellation for language,1
http://geovistory.org/resource/i86314,Isaak Bartholomeus,had as participant,1
http://geovistory.org/resource/i86313,Gerrit Jansen Bruggeman,has type,1
http://geovistory.org/resource/i86313,Gerrit Jansen Bruggeman,has label,1
http://geovistory.org/resource/i86313,Gerrit Jansen Bruggeman,had as participant,1
http://geovistory.org/resource/i86312,Christiaan Craan,has type,1
http://geovistory.org/resource/i86312,Christiaan Craan,has label,1
http://geovistory.org/resource/i86312,Christiaan Craan,had as participant,1
http://geovistory.org/resource/i86311,Gabriel van de Kerckhove,has type,1
http://geovistory.org/resource/i86311,Gabriel van de Kerckhove,has label,1
http://geovistory.org/resource/i86311,Gabriel van de Kerckhove,had as participant,1
http://geovistory.org/resource/i86310,Pieter Gerritsz.,has type,1
http://geovistory.org/resource/i86310,Pieter Gerritsz.,has label,1
http://geovistory.org/resource/i86310,Pieter Gerritsz.,had as participant,1
http://geovistory.org/resource/i86309,David van Wenigem,has type,1
http://geovistory.org/resource/i86309,David van Wenigem,has label,1
http://geovistory.org/resource/i86316,Jan Capuijns,has type,1
http://geovistory.org/resource/i86317,Jan Verkade,had as participant,1
http://geovistory.org/resource/i86317,Jan Verkade,has appellation for language,1
http://geovistory.org/resource/i86320,Jan de Lodder,has type,1
http://geovistory.org/resource/i86324,Cornelis Cratsenberg,had as participant,1
http://geovistory.org/resource/i86323,Cornelis Colberg,has type,1
http://geovistory.org/resource/i86323,Cornelis Colberg,has label,1
http://geovistory.org/resource/i86323,Cornelis Colberg,had as participant,1
http://geovistory.org/resource/i86322,Christoffel Sanders,has type,1
http://geovistory.org/resource/i86322,Christoffel Sanders,has label,1
http://geovistory.org/resource/i86322,Christoffel Sanders,had as participant,1
http://geovistory.org/resource/i86321,Barent Westman,has type,1
http://geovistory.org/resource/i86321,Barent Westman,has label,1
http://geovistory.org/resource/i86321,Barent Westman,had as participant,1
http://geovistory.org/resource/i86320,Jan de Lodder,has label,1
http://geovistory.org/resource/i86317,Jan Verkade,has label,1
http://geovistory.org/resource/i86320,Jan de Lodder,has appellation for language,1
http://geovistory.org/resource/i86320,Jan de Lodder,had as participant,1
http://geovistory.org/resource/i86319,Jan Daniels,has type,1
http://geovistory.org/resource/i86319,Jan Daniels,has label,1
http://geovistory.org/resource/i86319,Jan Daniels,has appellation for language,1
http://geovistory.org/resource/i86319,Jan Daniels,had as participant,1
http://geovistory.org/resource/i86318,Benjamijn Daman,has type,1
http://geovistory.org/resource/i86318,Benjamijn Daman,has label,1
http://geovistory.org/resource/i86318,Benjamijn Daman,had as participant,1
http://geovistory.org/resource/i86317,Jan Verkade,has type,1
http://geovistory.org/resource/i86277,Elias Bosman,had as participant,1
http://geovistory.org/resource/i86276,Coenraad Hellemans,has type,1
http://geovistory.org/resource/i86276,Coenraad Hellemans,has label,1
http://geovistory.org/resource/i86229,Pieter de Corte,had as participant,1
http://geovistory.org/resource/i86236,Pieter Jansse,had as participant,1
http://geovistory.org/resource/i86235,Jan Brouwer,has type,1
http://geovistory.org/resource/i86235,Jan Brouwer,has label,1
http://geovistory.org/resource/i86235,Jan Brouwer,has appellation for language,1
http://geovistory.org/resource/i86235,Jan Brouwer,had as participant,1
http://geovistory.org/resource/i86234,Jan Penneman,has type,1
http://geovistory.org/resource/i86234,Jan Penneman,has label,1
http://geovistory.org/resource/i86234,Jan Penneman,has appellation for language,1
http://geovistory.org/resource/i86234,Jan Penneman,had as participant,1
http://geovistory.org/resource/i86233,Jan Kraspeel,has type,1
http://geovistory.org/resource/i86233,Jan Kraspeel,has label,1
http://geovistory.org/resource/i86233,Jan Kraspeel,had as participant,1
http://geovistory.org/resource/i86232,Joos Lievense,has type,1
http://geovistory.org/resource/i86232,Joos Lievense,has label,1
http://geovistory.org/resource/i86232,Joos Lievense,had as participant,1
http://geovistory.org/resource/i86231,Anthonij Ackerman,has type,1
http://geovistory.org/resource/i86231,Anthonij Ackerman,has label,1
http://geovistory.org/resource/i86231,Anthonij Ackerman,had as participant,1
http://geovistory.org/resource/i86230,Mattijs Verpoorte,has type,1
http://geovistory.org/resource/i86230,Mattijs Verpoorte,has label,1
http://geovistory.org/resource/i86230,Mattijs Verpoorte,had as participant,1
http://geovistory.org/resource/i86229,Pieter de Corte,has type,1
http://geovistory.org/resource/i86229,Pieter de Corte,has label,1
http://geovistory.org/resource/i86236,Pieter Jansse,has label,1
http://geovistory.org/resource/i86236,Pieter Jansse,has type,1
http://geovistory.org/resource/i86237,Pieter Auterman,had as participant,1
http://geovistory.org/resource/i86241,Gerrit van Orlians,had as participant,1
http://geovistory.org/resource/i86244,Reijnier Dirksz,had as participant,1
http://geovistory.org/resource/i86243,Pieter Cornelissen,has type,1
http://geovistory.org/resource/i86243,Pieter Cornelissen,has label,1
http://geovistory.org/resource/i86243,Pieter Cornelissen,had as participant,1
http://geovistory.org/resource/i86242,Adriaan Coopmans,has type,1
http://geovistory.org/resource/i86242,Adriaan Coopmans,has label,1
http://geovistory.org/resource/i86242,Adriaan Coopmans,has appellation for language,1
http://geovistory.org/resource/i86242,Adriaan Coopmans,had as participant,1
http://geovistory.org/resource/i86241,Gerrit van Orlians,has type,1
http://geovistory.org/resource/i86241,Gerrit van Orlians,has label,1
http://geovistory.org/resource/i86240,Pieter Verschuur,has type,1
http://geovistory.org/resource/i86237,Pieter Auterman,has label,1
http://geovistory.org/resource/i86240,Pieter Verschuur,has label,1
http://geovistory.org/resource/i86240,Pieter Verschuur,had as participant,1
http://geovistory.org/resource/i86239,Jan Christiaansz.,has type,1
http://geovistory.org/resource/i86239,Jan Christiaansz.,has label,1
http://geovistory.org/resource/i86239,Jan Christiaansz.,had as participant,1
http://geovistory.org/resource/i86238,Abraham Bolkers,has type,1
http://geovistory.org/resource/i86238,Abraham Bolkers,has label,1
http://geovistory.org/resource/i86238,Abraham Bolkers,has appellation for language,1
http://geovistory.org/resource/i86238,Abraham Bolkers,had as participant,1
http://geovistory.org/resource/i86237,Pieter Auterman,has type,1
http://geovistory.org/resource/i86229,Pieter de Corte,has appellation for language,1
http://geovistory.org/resource/i86228,Jan Oldenburgh,has type,1
http://geovistory.org/resource/i86276,Coenraad Hellemans,had as participant,1
http://geovistory.org/resource/i86228,Jan Oldenburgh,has label,1
http://geovistory.org/resource/i86220,Jan Vervaak,has label,1
http://geovistory.org/resource/i86220,Jan Vervaak,had as participant,1
http://geovistory.org/resource/i86219,Joost Janssen,has type,1
http://geovistory.org/resource/i86219,Joost Janssen,has label,1
http://geovistory.org/resource/i86219,Joost Janssen,had as participant,1
http://geovistory.org/resource/i86218,Jan Barentse Gruijs,has type,1
http://geovistory.org/resource/i86218,Jan Barentse Gruijs,has label,1
http://geovistory.org/resource/i86218,Jan Barentse Gruijs,has appellation for language,1
http://geovistory.org/resource/i86218,Jan Barentse Gruijs,had as participant,1
http://geovistory.org/resource/i86217,Andries Liens,has type,1
http://geovistory.org/resource/i86217,Andries Liens,has label,1
http://geovistory.org/resource/i86217,Andries Liens,had as participant,1
http://geovistory.org/resource/i86216,Gijsbert Beeck,has type,1
http://geovistory.org/resource/i86216,Gijsbert Beeck,has label,1
http://geovistory.org/resource/i86216,Gijsbert Beeck,had as participant,1
http://geovistory.org/resource/i86215,Herman Vos,has type,1
http://geovistory.org/resource/i86215,Herman Vos,has label,1
http://geovistory.org/resource/i86215,Herman Vos,has appellation for language,1
http://geovistory.org/resource/i86215,Herman Vos,had as participant,1
http://geovistory.org/resource/i86214,Jan de Haes,has type,1
http://geovistory.org/resource/i86214,Jan de Haes,has label,1
http://geovistory.org/resource/i86214,Jan de Haes,has appellation for language,1
http://geovistory.org/resource/i86214,Jan de Haes,had as participant,1
http://geovistory.org/resource/i86220,Jan Vervaak,has type,1
http://geovistory.org/resource/i86221,Andries van Alte,had as participant,1
http://geovistory.org/resource/i86221,Andries van Alte,has label,1
http://geovistory.org/resource/i86225,Jan Damarinus,had as participant,1
http://geovistory.org/resource/i86228,Jan Oldenburgh,has appellation for language,1
http://geovistory.org/resource/i86228,Jan Oldenburgh,had as participant,1
http://geovistory.org/resource/i86227,Mattijs van der Halt,has type,1
http://geovistory.org/resource/i86227,Mattijs van der Halt,has label,1
http://geovistory.org/resource/i86227,Mattijs van der Halt,had as participant,1
http://geovistory.org/resource/i86226,Simon Gal,has type,1
http://geovistory.org/resource/i86226,Simon Gal,has label,1
http://geovistory.org/resource/i86226,Simon Gal,had as participant,1
http://geovistory.org/resource/i86225,Jan Damarinus,has type,1
http://geovistory.org/resource/i86225,Jan Damarinus,has label,1
http://geovistory.org/resource/i86224,Pieter Mars,has type,1
http://geovistory.org/resource/i86221,Andries van Alte,has type,1
http://geovistory.org/resource/i86224,Pieter Mars,has label,1
http://geovistory.org/resource/i86224,Pieter Mars,has appellation for language,1
http://geovistory.org/resource/i86224,Pieter Mars,had as participant,1
http://geovistory.org/resource/i86223,Lambert Vermeulen,has type,1
http://geovistory.org/resource/i86223,Lambert Vermeulen,has label,1
http://geovistory.org/resource/i86223,Lambert Vermeulen,has appellation for language,1
http://geovistory.org/resource/i86223,Lambert Vermeulen,had as participant,1
http://geovistory.org/resource/i86222,Lourens van den Broek,has type,1
http://geovistory.org/resource/i86222,Lourens van den Broek,has label,1
http://geovistory.org/resource/i86222,Lourens van den Broek,had as participant,1
http://geovistory.org/resource/i86244,Reijnier Dirksz,has label,1
http://geovistory.org/resource/i86244,Reijnier Dirksz,has type,1
http://geovistory.org/resource/i86245,Jacob Jansz.,had as participant,1
http://geovistory.org/resource/i86245,Jacob Jansz.,has label,1
http://geovistory.org/resource/i86267,Frans Arentse,has type,1
http://geovistory.org/resource/i86267,Frans Arentse,has label,1
http://geovistory.org/resource/i86267,Frans Arentse,has appellation for language,1
http://geovistory.org/resource/i86267,Frans Arentse,had as participant,1
http://geovistory.org/resource/i86266,Jacobus Verdoes,has type,1
http://geovistory.org/resource/i86266,Jacobus Verdoes,has label,1
http://geovistory.org/resource/i86266,Jacobus Verdoes,had as participant,1
http://geovistory.org/resource/i86265,Pieter Schoute,has type,1
http://geovistory.org/resource/i86265,Pieter Schoute,has label,1
http://geovistory.org/resource/i86265,Pieter Schoute,had as participant,1
http://geovistory.org/resource/i86264,Jasper Gerrebrandus,has type,1
http://geovistory.org/resource/i86264,Jasper Gerrebrandus,has label,1
http://geovistory.org/resource/i86264,Jasper Gerrebrandus,had as participant,1
http://geovistory.org/resource/i86263,Jan Hagedoorn,has type,1
http://geovistory.org/resource/i86263,Jan Hagedoorn,has label,1
http://geovistory.org/resource/i86263,Jan Hagedoorn,has appellation for language,1
http://geovistory.org/resource/i86263,Jan Hagedoorn,had as participant,1
http://geovistory.org/resource/i86262,Pieter Palinck,has type,1
http://geovistory.org/resource/i86262,Pieter Palinck,has label,1
http://geovistory.org/resource/i86262,Pieter Palinck,had as participant,1
http://geovistory.org/resource/i86261,Jacob Alteras,has type,1
http://geovistory.org/resource/i86261,Jacob Alteras,has label,1
http://geovistory.org/resource/i86261,Jacob Alteras,had as participant,1
http://geovistory.org/resource/i86268,Jooris Jansen,had as participant,1
http://geovistory.org/resource/i86268,Jooris Jansen,has label,1
http://geovistory.org/resource/i86268,Jooris Jansen,has type,1
http://geovistory.org/resource/i86272,Cornelis Gallé,has type,1
http://geovistory.org/resource/i86275,Hermanus Hinderdingh,has type,1
http://geovistory.org/resource/i86275,Hermanus Hinderdingh,has label,1
http://geovistory.org/resource/i86275,Hermanus Hinderdingh,had as participant,1
http://geovistory.org/resource/i86274,Willem van Basel,has type,1
http://geovistory.org/resource/i86274,Willem van Basel,has label,1
http://geovistory.org/resource/i86274,Willem van Basel,has appellation for language,1
http://geovistory.org/resource/i86274,Willem van Basel,had as participant,1
http://geovistory.org/resource/i86273,Jan Provin,has type,1
http://geovistory.org/resource/i86273,Jan Provin,has label,1
http://geovistory.org/resource/i86273,Jan Provin,had as participant,1
http://geovistory.org/resource/i86272,Cornelis Gallé,has label,1
http://geovistory.org/resource/i86269,Sijmon Cornelissen,had as participant,1
http://geovistory.org/resource/i86272,Cornelis Gallé,had as participant,1
http://geovistory.org/resource/i86271,Gabriel Overdijk,has type,1
http://geovistory.org/resource/i86271,Gabriel Overdijk,has label,1
http://geovistory.org/resource/i86271,Gabriel Overdijk,has appellation for language,1
http://geovistory.org/resource/i86271,Gabriel Overdijk,had as participant,1
http://geovistory.org/resource/i86270,Anthonij Porc,has type,1
http://geovistory.org/resource/i86270,Anthonij Porc,has label,1
http://geovistory.org/resource/i86270,Anthonij Porc,had as participant,1
http://geovistory.org/resource/i86269,Sijmon Cornelissen,has type,1
http://geovistory.org/resource/i86269,Sijmon Cornelissen,has label,1
http://geovistory.org/resource/i86260,Hendrijk Saij,has type,1
http://geovistory.org/resource/i86260,Hendrijk Saij,has label,1
http://geovistory.org/resource/i86260,Hendrijk Saij,had as participant,1
http://geovistory.org/resource/i86249,Samuel Pieterse,had as participant,1
http://geovistory.org/resource/i86252,Jan de Boer,has appellation for language,1
http://geovistory.org/resource/i86252,Jan de Boer,had as participant,1
http://geovistory.org/resource/i86251,Aart Pietersz.,has type,1
http://geovistory.org/resource/i86251,Aart Pietersz.,has label,1
http://geovistory.org/resource/i86251,Aart Pietersz.,had as participant,1
http://geovistory.org/resource/i86250,Albert Barentsz de Swart,has type,1
http://geovistory.org/resource/i86250,Albert Barentsz de Swart,has label,1
http://geovistory.org/resource/i86250,Albert Barentsz de Swart,had as participant,1
http://geovistory.org/resource/i86249,Samuel Pieterse,has type,1
http://geovistory.org/resource/i86249,Samuel Pieterse,has label,1
http://geovistory.org/resource/i86248,Arij de Rover,has type,1
http://geovistory.org/resource/i86252,Jan de Boer,has type,1
http://geovistory.org/resource/i86248,Arij de Rover,has label,1
http://geovistory.org/resource/i86248,Arij de Rover,has appellation for language,1
http://geovistory.org/resource/i86248,Arij de Rover,had as participant,1
http://geovistory.org/resource/i86247,Guillam de Vos,has type,1
http://geovistory.org/resource/i86247,Guillam de Vos,has label,1
http://geovistory.org/resource/i86247,Guillam de Vos,had as participant,1
http://geovistory.org/resource/i86246,Olevier Pijke,has type,1
http://geovistory.org/resource/i86246,Olevier Pijke,has label,1
http://geovistory.org/resource/i86246,Olevier Pijke,had as participant,1
http://geovistory.org/resource/i86245,Jacob Jansz.,has type,1
http://geovistory.org/resource/i86252,Jan de Boer,has label,1
http://geovistory.org/resource/i86253,Jan den Hollander,had as participant,1
http://geovistory.org/resource/i86259,Marinus Coormans,has type,1
http://geovistory.org/resource/i86256,Leendert Meesen,has appellation for language,1
http://geovistory.org/resource/i86259,Marinus Coormans,has label,1
http://geovistory.org/resource/i86259,Marinus Coormans,had as participant,1
http://geovistory.org/resource/i86258,Marinus Dirksz,has type,1
http://geovistory.org/resource/i86258,Marinus Dirksz,has label,1
http://geovistory.org/resource/i86258,Marinus Dirksz,had as participant,1
http://geovistory.org/resource/i86257,Joos Carnackel,has type,1
http://geovistory.org/resource/i86257,Joos Carnackel,has label,1
http://geovistory.org/resource/i86257,Joos Carnackel,had as participant,1
http://geovistory.org/resource/i86256,Leendert Meesen,has type,1
http://geovistory.org/resource/i86256,Leendert Meesen,has label,1
http://geovistory.org/resource/i86256,Leendert Meesen,had as participant,1
http://geovistory.org/resource/i86253,Jan den Hollander,has appellation for language,1
http://geovistory.org/resource/i86255,Bastiaan Goutswaart,has type,1
http://geovistory.org/resource/i86255,Bastiaan Goutswaart,has label,1
http://geovistory.org/resource/i86255,Bastiaan Goutswaart,has appellation for language,1
http://geovistory.org/resource/i86255,Bastiaan Goutswaart,had as participant,1
http://geovistory.org/resource/i86254,Jan Claasz.,has type,1
http://geovistory.org/resource/i86254,Jan Claasz.,has label,1
http://geovistory.org/resource/i86254,Jan Claasz.,has appellation for language,1
http://geovistory.org/resource/i86254,Jan Claasz.,had as participant,1
http://geovistory.org/resource/i86253,Jan den Hollander,has type,1
http://geovistory.org/resource/i86253,Jan den Hollander,has label,1
http://geovistory.org/resource/i86340,Willem Hendriksz.,has type,1
http://geovistory.org/resource/i86341,Daniel Langes,has appellation for language,1
http://geovistory.org/resource/i86213,Jan Andriese,has label,1
http://geovistory.org/resource/i86422,Steven Louwenberg,had as participant,1
http://geovistory.org/resource/i86430,Hendrik de Reuver,had as participant,1
http://geovistory.org/resource/i86429,Cornelis Kerkhoove,has type,1
http://geovistory.org/resource/i86429,Cornelis Kerkhoove,has label,1
http://geovistory.org/resource/i86429,Cornelis Kerkhoove,had as participant,1
http://geovistory.org/resource/i86428,Jan Verplancke,has type,1
http://geovistory.org/resource/i86428,Jan Verplancke,has label,1
http://geovistory.org/resource/i86428,Jan Verplancke,had as participant,1
http://geovistory.org/resource/i86427,Ludolph van den Ende,has type,1
http://geovistory.org/resource/i86427,Ludolph van den Ende,has label,1
http://geovistory.org/resource/i86427,Ludolph van den Ende,had as participant,1
http://geovistory.org/resource/i86426,Benjamin Pieterse,has type,1
http://geovistory.org/resource/i86426,Benjamin Pieterse,has label,1
http://geovistory.org/resource/i86426,Benjamin Pieterse,had as participant,1
http://geovistory.org/resource/i86425,Pieter Dreckhuijse,has type,1
http://geovistory.org/resource/i86425,Pieter Dreckhuijse,has label,1
http://geovistory.org/resource/i86425,Pieter Dreckhuijse,had as participant,1
http://geovistory.org/resource/i86424,Tobias Pietersz,has type,1
http://geovistory.org/resource/i86424,Tobias Pietersz,has label,1
http://geovistory.org/resource/i86424,Tobias Pietersz,had as participant,1
http://geovistory.org/resource/i86423,Gerrit Boom,has type,1
http://geovistory.org/resource/i86423,Gerrit Boom,has label,1
http://geovistory.org/resource/i86423,Gerrit Boom,had as participant,1
http://geovistory.org/resource/i86422,Steven Louwenberg,has type,1
http://geovistory.org/resource/i86430,Hendrik de Reuver,has label,1
http://geovistory.org/resource/i86430,Hendrik de Reuver,has type,1
http://geovistory.org/resource/i86431,Isac Adriaansen,had as participant,1
http://geovistory.org/resource/i86435,Jan Heijman,has label,1
http://geovistory.org/resource/i86438,Eduard Penneman,has label,1
http://geovistory.org/resource/i86438,Eduard Penneman,has appellation for language,1
http://geovistory.org/resource/i86438,Eduard Penneman,had as participant,1
http://geovistory.org/resource/i86437,Pieter Ritchard,has type,1
http://geovistory.org/resource/i86437,Pieter Ritchard,has label,1
http://geovistory.org/resource/i86437,Pieter Ritchard,had as participant,1
http://geovistory.org/resource/i86436,Lambert Meijer,has type,1
http://geovistory.org/resource/i86436,Lambert Meijer,has label,1
http://geovistory.org/resource/i86436,Lambert Meijer,had as participant,1
http://geovistory.org/resource/i86435,Jan Heijman,has type,1
http://geovistory.org/resource/i86435,Jan Heijman,had as participant,1
http://geovistory.org/resource/i86431,Isac Adriaansen,has label,1
http://geovistory.org/resource/i86434,Rut Coenraatsen,has type,1
http://geovistory.org/resource/i86434,Rut Coenraatsen,has label,1
http://geovistory.org/resource/i86434,Rut Coenraatsen,had as participant,1
http://geovistory.org/resource/i86433,Joos Blom,has type,1
http://geovistory.org/resource/i86433,Joos Blom,has label,1
http://geovistory.org/resource/i86433,Joos Blom,had as participant,1
http://geovistory.org/resource/i86432,Hendrik Mereveld,has type,1
http://geovistory.org/resource/i86432,Hendrik Mereveld,has label,1
http://geovistory.org/resource/i86432,Hendrik Mereveld,had as participant,1
http://geovistory.org/resource/i86431,Isac Adriaansen,has type,1
http://geovistory.org/resource/i86422,Steven Louwenberg,has label,1
http://geovistory.org/resource/i86421,Dirck Roelofse,has type,1
http://geovistory.org/resource/i86439,Abraham Lathouwer,had as participant,1
http://geovistory.org/resource/i86421,Dirck Roelofse,has label,1
http://geovistory.org/resource/i86413,Simon Carpentier,had as participant,1
http://geovistory.org/resource/i86412,Jan Dircksz.,has type,1
http://geovistory.org/resource/i86412,Jan Dircksz.,has label,1
http://geovistory.org/resource/i86412,Jan Dircksz.,had as participant,1
http://geovistory.org/resource/i86411,Wouter van den Ende,has type,1
http://geovistory.org/resource/i86411,Wouter van den Ende,has label,1
http://geovistory.org/resource/i86411,Wouter van den Ende,has appellation for language,1
http://geovistory.org/resource/i86411,Wouter van den Ende,had as participant,1
http://geovistory.org/resource/i86410,Gerrit de Somer,has type,1
http://geovistory.org/resource/i86410,Gerrit de Somer,has label,1
http://geovistory.org/resource/i86410,Gerrit de Somer,had as participant,1
http://geovistory.org/resource/i86409,Frans Meese,has type,1
http://geovistory.org/resource/i86409,Frans Meese,has label,1
http://geovistory.org/resource/i86409,Frans Meese,has appellation for language,1
http://geovistory.org/resource/i86409,Frans Meese,had as participant,1
http://geovistory.org/resource/i86408,Frans den Hollander,has type,1
http://geovistory.org/resource/i86408,Frans den Hollander,has label,1
http://geovistory.org/resource/i86408,Frans den Hollander,has appellation for language,1
http://geovistory.org/resource/i86408,Frans den Hollander,had as participant,1
http://geovistory.org/resource/i86407,Dirk Smit,has type,1
http://geovistory.org/resource/i86407,Dirk Smit,has label,1
http://geovistory.org/resource/i86407,Dirk Smit,had as participant,1
http://geovistory.org/resource/i86406,Albert Mulder,has type,1
http://geovistory.org/resource/i86413,Simon Carpentier,has label,1
http://geovistory.org/resource/i86413,Simon Carpentier,has type,1
http://geovistory.org/resource/i86414,Lucas Gast,had as participant,1
http://geovistory.org/resource/i86418,Gerrit Willaarts,had as participant,1
http://geovistory.org/resource/i86421,Dirck Roelofse,had as participant,1
http://geovistory.org/resource/i86420,Gillis van Paasschen,has type,1
http://geovistory.org/resource/i86420,Gillis van Paasschen,has label,1
http://geovistory.org/resource/i86420,Gillis van Paasschen,had as participant,1
http://geovistory.org/resource/i86419,Dirck Janse de Visser,has type,1
http://geovistory.org/resource/i86419,Dirck Janse de Visser,has label,1
http://geovistory.org/resource/i86419,Dirck Janse de Visser,has appellation for language,1
http://geovistory.org/resource/i86419,Dirck Janse de Visser,had as participant,1
http://geovistory.org/resource/i86418,Gerrit Willaarts,has type,1
