s,sl,pl,0
http://geovistory.org/resource/i178222,Delfshaven,has type,1
http://geovistory.org/resource/i178223,Delfshaven,has appellation for language,1
http://geovistory.org/resource/i178223,Delfshaven,has label,1
http://geovistory.org/resource/i178227,Delft,has type,1
http://geovistory.org/resource/i178231,Demerary,has label,1
http://geovistory.org/resource/i178231,Demerary,has appellation for language,1
http://geovistory.org/resource/i178230,Delft,has type,1
http://geovistory.org/resource/i178230,Delft,has label,1
http://geovistory.org/resource/i178230,Delft,has appellation for language,1
http://geovistory.org/resource/i178229,Delft,has type,1
http://geovistory.org/resource/i178229,Delft,has label,1
http://geovistory.org/resource/i178228,Delft,has type,1
http://geovistory.org/resource/i178228,Delft,has label,1
http://geovistory.org/resource/i178228,Delft,has appellation for language,1
http://geovistory.org/resource/i178227,Delft,has label,1
http://geovistory.org/resource/i178223,Delfshaven,has type,1
http://geovistory.org/resource/i178227,Delft,has appellation for language,1
http://geovistory.org/resource/i178226,Delft,has type,1
http://geovistory.org/resource/i178226,Delft,has label,1
http://geovistory.org/resource/i178226,Delft,has appellation for language,1
http://geovistory.org/resource/i178225,Delft,has type,1
http://geovistory.org/resource/i178225,Delft,has label,1
http://geovistory.org/resource/i178225,Delft,has appellation for language,1
http://geovistory.org/resource/i178224,Delfshaven,has type,1
http://geovistory.org/resource/i178224,Delfshaven,has label,1
http://geovistory.org/resource/i178224,Delfshaven,has appellation for language,1
http://geovistory.org/resource/i178215,Dankbaarheid,has type,1
http://geovistory.org/resource/i178215,Dankbaarheid,has label,1
http://geovistory.org/resource/i178215,Dankbaarheid,has appellation for language,1
http://geovistory.org/resource/i178203,Concordia,has label,1
http://geovistory.org/resource/i178206,Constantia,has label,1
http://geovistory.org/resource/i178206,Constantia,has appellation for language,1
http://geovistory.org/resource/i178205,Constantia,has type,1
http://geovistory.org/resource/i178205,Constantia,has label,1
http://geovistory.org/resource/i178205,Constantia,has appellation for language,1
http://geovistory.org/resource/i178205,Constantia,had carried out,1
http://geovistory.org/resource/i178204,Concordia,has type,1
http://geovistory.org/resource/i178204,Concordia,has label,1
http://geovistory.org/resource/i178204,Concordia,has appellation for language,1
http://geovistory.org/resource/i178203,Concordia,has type,1
http://geovistory.org/resource/i178203,Concordia,has appellation for language,1
http://geovistory.org/resource/i178207,Constitutie,has appellation for language,1
http://geovistory.org/resource/i178202,Concordia,has type,1
http://geovistory.org/resource/i178202,Concordia,has label,1
http://geovistory.org/resource/i178202,Concordia,has appellation for language,1
http://geovistory.org/resource/i178202,Concordia,had carried out,1
http://geovistory.org/resource/i178201,Wakkerheid,has type,1
http://geovistory.org/resource/i178201,Wakkerheid,has label,1
http://geovistory.org/resource/i178200,Coevorden,has type,1
http://geovistory.org/resource/i178200,Coevorden,has label,1
http://geovistory.org/resource/i178200,Coevorden,has appellation for language,1
http://geovistory.org/resource/i178199,Civetkat,has type,1
http://geovistory.org/resource/i178206,Constantia,has type,1
http://geovistory.org/resource/i178207,Constitutie,has label,1
http://geovistory.org/resource/i178214,Damzicht,has type,1
http://geovistory.org/resource/i178211,D'Uno,has label,1
http://geovistory.org/resource/i178214,Damzicht,has label,1
http://geovistory.org/resource/i178214,Damzicht,has appellation for language,1
http://geovistory.org/resource/i178213,Damiate,has type,1
http://geovistory.org/resource/i178213,Damiate,has label,1
http://geovistory.org/resource/i178213,Damiate,has appellation for language,1
http://geovistory.org/resource/i178212,Dageraad,has type,1
http://geovistory.org/resource/i178212,Dageraad,has label,1
http://geovistory.org/resource/i178212,Dageraad,has appellation for language,1
http://geovistory.org/resource/i178212,Dageraad,had carried out,1
http://geovistory.org/resource/i178211,D'Uno,has type,1
http://geovistory.org/resource/i178211,D'Uno,has appellation for language,1
http://geovistory.org/resource/i178207,Constitutie,has type,1
http://geovistory.org/resource/i178210,Culemborg,has type,1
http://geovistory.org/resource/i178210,Culemborg,has label,1
http://geovistory.org/resource/i178210,Culemborg,has appellation for language,1
http://geovistory.org/resource/i178210,Culemborg,had carried out,1
http://geovistory.org/resource/i178209,Coxhoorn,has type,1
http://geovistory.org/resource/i178209,Coxhoorn,has label,1
http://geovistory.org/resource/i178209,Coxhoorn,has appellation for language,1
http://geovistory.org/resource/i178208,Cornelia,has type,1
http://geovistory.org/resource/i178208,Cornelia,has label,1
http://geovistory.org/resource/i178208,Cornelia,has appellation for language,1
http://geovistory.org/resource/i178231,Demerary,has type,1
http://geovistory.org/resource/i178232,Den Berg,has label,1
http://geovistory.org/resource/i178263,Doornik,is annotated by,1
http://geovistory.org/resource/i178232,Den Berg,has type,1
http://geovistory.org/resource/i178256,Dolfijn,has appellation for language,1
http://geovistory.org/resource/i178255,Dolfijn,has type,1
http://geovistory.org/resource/i178255,Dolfijn,has label,1
http://geovistory.org/resource/i178255,Dolfijn,has appellation for language,1
http://geovistory.org/resource/i178254,Dolfijn,has type,1
http://geovistory.org/resource/i178254,Dolfijn,has label,1
http://geovistory.org/resource/i178254,Dolfijn,has appellation for language,1
http://geovistory.org/resource/i178253,Dolfijn,has type,1
http://geovistory.org/resource/i178253,Dolfijn,has label,1
http://geovistory.org/resource/i178253,Dolfijn,has appellation for language,1
http://geovistory.org/resource/i178252,Dolfijn,has type,1
http://geovistory.org/resource/i178252,Dolfijn,has label,1
http://geovistory.org/resource/i178252,Dolfijn,has appellation for language,1
http://geovistory.org/resource/i178252,Dolfijn,had carried out,1
http://geovistory.org/resource/i178251,Dolfijn,has type,1
http://geovistory.org/resource/i178251,Dolfijn,has label,1
http://geovistory.org/resource/i178251,Dolfijn,has appellation for language,1
http://geovistory.org/resource/i178250,Doggersbank,has type,1
http://geovistory.org/resource/i178250,Doggersbank,has label,1
http://geovistory.org/resource/i178250,Doggersbank,has appellation for language,1
http://geovistory.org/resource/i178249,Doffer,has type,1
http://geovistory.org/resource/i178249,Doffer,has label,1
http://geovistory.org/resource/i178249,Doffer,has appellation for language,1
http://geovistory.org/resource/i178256,Dolfijn,has label,1
http://geovistory.org/resource/i178256,Dolfijn,has type,1
http://geovistory.org/resource/i178257,Domburg,had carried out,1
http://geovistory.org/resource/i178260,Domburg,has type,1
http://geovistory.org/resource/i178263,Doornik,has type,1
http://geovistory.org/resource/i178263,Doornik,has label,1
http://geovistory.org/resource/i178263,Doornik,has appellation for language,1
http://geovistory.org/resource/i178262,Donkervliet,has type,1
http://geovistory.org/resource/i178262,Donkervliet,has label,1
http://geovistory.org/resource/i178262,Donkervliet,has appellation for language,1
http://geovistory.org/resource/i178261,Donau,is annotated by,1
http://geovistory.org/resource/i178261,Donau,has type,1
http://geovistory.org/resource/i178261,Donau,has label,1
http://geovistory.org/resource/i178261,Donau,has appellation for language,1
http://geovistory.org/resource/i178260,Domburg,has label,1
http://geovistory.org/resource/i178257,Domburg,has appellation for language,1
http://geovistory.org/resource/i178260,Domburg,has appellation for language,1
http://geovistory.org/resource/i178259,Domburg,has type,1
http://geovistory.org/resource/i178259,Domburg,has label,1
http://geovistory.org/resource/i178259,Domburg,has appellation for language,1
http://geovistory.org/resource/i178258,Domburg,has type,1
http://geovistory.org/resource/i178258,Domburg,has label,1
http://geovistory.org/resource/i178258,Domburg,has appellation for language,1
http://geovistory.org/resource/i178258,Domburg,had carried out,1
http://geovistory.org/resource/i178257,Domburg,has type,1
http://geovistory.org/resource/i178257,Domburg,has label,1
http://geovistory.org/resource/i178249,Doffer,had carried out,1
http://geovistory.org/resource/i178248,Dishoek,has type,1
http://geovistory.org/resource/i178248,Dishoek,has label,1
http://geovistory.org/resource/i178236,Den Dam,has appellation for language,1
http://geovistory.org/resource/i178239,Deventer,has label,1
http://geovistory.org/resource/i178239,Deventer,has appellation for language,1
http://geovistory.org/resource/i178238,Deunisveld,has type,1
http://geovistory.org/resource/i178238,Deunisveld,has label,1
http://geovistory.org/resource/i178238,Deunisveld,has appellation for language,1
http://geovistory.org/resource/i178237,Den Helder,has type,1
http://geovistory.org/resource/i178237,Den Helder,has label,1
http://geovistory.org/resource/i178237,Den Helder,has appellation for language,1
http://geovistory.org/resource/i178236,Den Dam,has type,1
http://geovistory.org/resource/i178236,Den Dam,has label,1
http://geovistory.org/resource/i178235,Den Briel,has type,1
http://geovistory.org/resource/i178240,Diamant,has appellation for language,1
http://geovistory.org/resource/i178235,Den Briel,has label,1
http://geovistory.org/resource/i178235,Den Briel,has appellation for language,1
http://geovistory.org/resource/i178235,Den Briel,had carried out,1
http://geovistory.org/resource/i178234,Den Briel,has type,1
http://geovistory.org/resource/i178234,Den Briel,has label,1
http://geovistory.org/resource/i178234,Den Briel,has appellation for language,1
http://geovistory.org/resource/i178233,Den Briel,has type,1
http://geovistory.org/resource/i178233,Den Briel,has label,1
http://geovistory.org/resource/i178233,Den Briel,has appellation for language,1
http://geovistory.org/resource/i178233,Den Briel,had carried out,1
http://geovistory.org/resource/i178239,Deventer,has type,1
http://geovistory.org/resource/i178240,Diamant,has label,1
http://geovistory.org/resource/i178248,Dishoek,has appellation for language,1
http://geovistory.org/resource/i178244,Diemen,has label,1
http://geovistory.org/resource/i178247,Diemermeer,has type,1
http://geovistory.org/resource/i178247,Diemermeer,has label,1
http://geovistory.org/resource/i178247,Diemermeer,has appellation for language,1
http://geovistory.org/resource/i178246,Diemermeer,has type,1
http://geovistory.org/resource/i178246,Diemermeer,has label,1
http://geovistory.org/resource/i178246,Diemermeer,has appellation for language,1
http://geovistory.org/resource/i178245,Diemen,has type,1
http://geovistory.org/resource/i178245,Diemen,has label,1
http://geovistory.org/resource/i178245,Diemen,has appellation for language,1
http://geovistory.org/resource/i178244,Diemen,has type,1
http://geovistory.org/resource/i178244,Diemen,has appellation for language,1
http://geovistory.org/resource/i178240,Diamant,has type,1
http://geovistory.org/resource/i178243,Diemen,has type,1
http://geovistory.org/resource/i178243,Diemen,has label,1
http://geovistory.org/resource/i178243,Diemen,has appellation for language,1
http://geovistory.org/resource/i178243,Diemen,had carried out,1
http://geovistory.org/resource/i178242,Diana,has type,1
http://geovistory.org/resource/i178242,Diana,has label,1
http://geovistory.org/resource/i178242,Diana,has appellation for language,1
http://geovistory.org/resource/i178241,Diamant,has type,1
http://geovistory.org/resource/i178241,Diamant,has label,1
http://geovistory.org/resource/i178241,Diamant,has appellation for language,1
http://geovistory.org/resource/i178329,Elzenburg,has label,1
http://geovistory.org/resource/i178329,Elzenburg,has type,1
http://geovistory.org/resource/i178330,Emmeloord,had carried out,1
http://geovistory.org/resource/i178426,Gouda,had carried out,1
http://geovistory.org/resource/i178417,Goede Verwachting,has type,1
http://geovistory.org/resource/i178417,Goede Verwachting,has label,1
http://geovistory.org/resource/i178417,Goede Verwachting,has appellation for language,1
http://geovistory.org/resource/i178416,Goede Trouw,has type,1
http://geovistory.org/resource/i178416,Goede Trouw,has label,1
http://geovistory.org/resource/i178416,Goede Trouw,has appellation for language,1
http://geovistory.org/resource/i178415,Goede Intentie,has type,1
http://geovistory.org/resource/i178415,Goede Intentie,has label,1
http://geovistory.org/resource/i178415,Goede Intentie,has appellation for language,1
http://geovistory.org/resource/i178414,Goede Hoop,has type,1
http://geovistory.org/resource/i178414,Goede Hoop,has label,1
http://geovistory.org/resource/i178414,Goede Hoop,has appellation for language,1
http://geovistory.org/resource/i178413,Goede Hoop,has type,1
http://geovistory.org/resource/i178413,Goede Hoop,has label,1
http://geovistory.org/resource/i178413,Goede Hoop,has appellation for language,1
http://geovistory.org/resource/i178412,Goede Hoop,has type,1
http://geovistory.org/resource/i178412,Goede Hoop,has label,1
http://geovistory.org/resource/i178412,Goede Hoop,has appellation for language,1
http://geovistory.org/resource/i178412,Goede Hoop,had carried out,1
http://geovistory.org/resource/i178411,Goede Hoop,has type,1
http://geovistory.org/resource/i178411,Goede Hoop,has label,1
http://geovistory.org/resource/i178411,Goede Hoop,has appellation for language,1
http://geovistory.org/resource/i178411,Goede Hoop,had carried out,1
http://geovistory.org/resource/i178418,Goeree,had carried out,1
http://geovistory.org/resource/i178418,Goeree,has appellation for language,1
http://geovistory.org/resource/i178418,Goeree,has label,1
http://geovistory.org/resource/i178422,Gorkum,has appellation for language,1
http://geovistory.org/resource/i178425,Gouda,has label,1
http://geovistory.org/resource/i178425,Gouda,has appellation for language,1
http://geovistory.org/resource/i178424,Gouda,has type,1
http://geovistory.org/resource/i178424,Gouda,has label,1
http://geovistory.org/resource/i178424,Gouda,has appellation for language,1
http://geovistory.org/resource/i178423,Gouda,has type,1
http://geovistory.org/resource/i178423,Gouda,has label,1
http://geovistory.org/resource/i178423,Gouda,has appellation for language,1
http://geovistory.org/resource/i178422,Gorkum,has type,1
http://geovistory.org/resource/i178422,Gorkum,has label,1
http://geovistory.org/resource/i178422,Gorkum,had carried out,1
http://geovistory.org/resource/i178418,Goeree,has type,1
http://geovistory.org/resource/i178421,Gooiland,has type,1
http://geovistory.org/resource/i178421,Gooiland,has label,1
http://geovistory.org/resource/i178421,Gooiland,has appellation for language,1
http://geovistory.org/resource/i178420,Goidschalxoord,has type,1
http://geovistory.org/resource/i178420,Goidschalxoord,has label,1
http://geovistory.org/resource/i178420,Goidschalxoord,has appellation for language,1
http://geovistory.org/resource/i178419,Goes,has type,1
http://geovistory.org/resource/i178419,Goes,has label,1
http://geovistory.org/resource/i178419,Goes,has appellation for language,1
http://geovistory.org/resource/i178419,Goes,had carried out,1
http://geovistory.org/resource/i178410,Goede Fortuin,has type,1
http://geovistory.org/resource/i178410,Goede Fortuin,has label,1
http://geovistory.org/resource/i178410,Goede Fortuin,has appellation for language,1
http://geovistory.org/resource/i178398,Gele Beer,has label,1
http://geovistory.org/resource/i178401,Generale Vrede,has appellation for language,1
http://geovistory.org/resource/i178400,Gelukkig Uur,has type,1
http://geovistory.org/resource/i178400,Gelukkig Uur,has label,1
http://geovistory.org/resource/i178400,Gelukkig Uur,has appellation for language,1
http://geovistory.org/resource/i178400,Gelukkig Uur,had carried out,1
http://geovistory.org/resource/i178399,Geloof,has type,1
http://geovistory.org/resource/i178399,Geloof,has label,1
http://geovistory.org/resource/i178399,Geloof,has appellation for language,1
http://geovistory.org/resource/i178399,Geloof,had carried out,1
http://geovistory.org/resource/i178398,Gele Beer,has type,1
http://geovistory.org/resource/i178398,Gele Beer,has appellation for language,1
http://geovistory.org/resource/i178401,Generale Vrede,has type,1
http://geovistory.org/resource/i178397,Geldermalsen,has type,1
http://geovistory.org/resource/i178397,Geldermalsen,has label,1
http://geovistory.org/resource/i178397,Geldermalsen,has appellation for language,1
http://geovistory.org/resource/i178396,Gelderland,has type,1
http://geovistory.org/resource/i178396,Gelderland,has label,1
http://geovistory.org/resource/i178396,Gelderland,has appellation for language,1
http://geovistory.org/resource/i178395,Gelderland,has type,1
http://geovistory.org/resource/i178395,Gelderland,has label,1
http://geovistory.org/resource/i178395,Gelderland,has appellation for language,1
http://geovistory.org/resource/i178394,Gelderland,has type,1
http://geovistory.org/resource/i178401,Generale Vrede,has label,1
http://geovistory.org/resource/i178402,Gent,has appellation for language,1
http://geovistory.org/resource/i178409,Giessenburg,has type,1
http://geovistory.org/resource/i178406,Getrouwigheid,has label,1
http://geovistory.org/resource/i178409,Giessenburg,has label,1
http://geovistory.org/resource/i178409,Giessenburg,has appellation for language,1
http://geovistory.org/resource/i178408,Gideon,has type,1
http://geovistory.org/resource/i178408,Gideon,has label,1
http://geovistory.org/resource/i178408,Gideon,has appellation for language,1
http://geovistory.org/resource/i178408,Gideon,had carried out,1
http://geovistory.org/resource/i178407,Gideon,has type,1
http://geovistory.org/resource/i178407,Gideon,has label,1
http://geovistory.org/resource/i178407,Gideon,has appellation for language,1
http://geovistory.org/resource/i178406,Getrouwigheid,has type,1
http://geovistory.org/resource/i178406,Getrouwigheid,has appellation for language,1
http://geovistory.org/resource/i178402,Gent,has label,1
http://geovistory.org/resource/i178405,Gerechtigheid,has type,1
http://geovistory.org/resource/i178405,Gerechtigheid,has label,1
http://geovistory.org/resource/i178405,Gerechtigheid,has appellation for language,1
http://geovistory.org/resource/i178404,Gerechtigheid,has type,1
http://geovistory.org/resource/i178404,Gerechtigheid,has label,1
http://geovistory.org/resource/i178404,Gerechtigheid,has appellation for language,1
http://geovistory.org/resource/i178403,Gerechtigheid,has type,1
http://geovistory.org/resource/i178403,Gerechtigheid,has label,1
http://geovistory.org/resource/i178403,Gerechtigheid,has appellation for language,1
http://geovistory.org/resource/i178402,Gent,has type,1
http://geovistory.org/resource/i178425,Gouda,has type,1
http://geovistory.org/resource/i178426,Gouda,has appellation for language,1
http://geovistory.org/resource/i178330,Emmeloord,has appellation for language,1
http://geovistory.org/resource/i178426,Gouda,has label,1
http://geovistory.org/resource/i178447,Grimmestein,has type,1
http://geovistory.org/resource/i178447,Grimmestein,has label,1
http://geovistory.org/resource/i178447,Grimmestein,has appellation for language,1
http://geovistory.org/resource/i178446,Grijpskerke,has type,1
http://geovistory.org/resource/i178446,Grijpskerke,has label,1
http://geovistory.org/resource/i178446,Grijpskerke,has appellation for language,1
http://geovistory.org/resource/i178446,Grijpskerke,had carried out,1
http://geovistory.org/resource/i178445,Griffioen,has type,1
http://geovistory.org/resource/i178445,Griffioen,has label,1
http://geovistory.org/resource/i178445,Griffioen,has appellation for language,1
http://geovistory.org/resource/i178445,Griffioen,had carried out,1
http://geovistory.org/resource/i178444,Griffioen,has type,1
http://geovistory.org/resource/i178444,Griffioen,has label,1
http://geovistory.org/resource/i178444,Griffioen,has appellation for language,1
http://geovistory.org/resource/i178444,Griffioen,had carried out,1
http://geovistory.org/resource/i178443,Griffioen,has type,1
http://geovistory.org/resource/i178443,Griffioen,has label,1
http://geovistory.org/resource/i178443,Griffioen,has appellation for language,1
http://geovistory.org/resource/i178443,Griffioen,had carried out,1
http://geovistory.org/resource/i178442,Graft,has type,1
http://geovistory.org/resource/i178442,Graft,has label,1
http://geovistory.org/resource/i178442,Graft,has appellation for language,1
http://geovistory.org/resource/i178442,Graft,had carried out,1
http://geovistory.org/resource/i178448,Groene Leeuw,has appellation for language,1
http://geovistory.org/resource/i178448,Groene Leeuw,has label,1
http://geovistory.org/resource/i178448,Groene Leeuw,has type,1
http://geovistory.org/resource/i178453,Grol,had carried out,1
http://geovistory.org/resource/i178455,Grootebroek,has type,1
http://geovistory.org/resource/i178455,Grootebroek,has label,1
http://geovistory.org/resource/i178455,Grootebroek,has appellation for language,1
http://geovistory.org/resource/i178454,Groningen,has type,1
http://geovistory.org/resource/i178454,Groningen,has label,1
http://geovistory.org/resource/i178454,Groningen,has appellation for language,1
http://geovistory.org/resource/i178454,Groningen,had carried out,1
http://geovistory.org/resource/i178453,Grol,has type,1
http://geovistory.org/resource/i178453,Grol,has label,1
http://geovistory.org/resource/i178453,Grol,has appellation for language,1
http://geovistory.org/resource/i178452,Groet,has type,1
http://geovistory.org/resource/i178449,Groene Leeuw,has appellation for language,1
http://geovistory.org/resource/i178452,Groet,has label,1
http://geovistory.org/resource/i178452,Groet,has appellation for language,1
http://geovistory.org/resource/i178451,Groenswaart,has type,1
http://geovistory.org/resource/i178451,Groenswaart,has label,1
http://geovistory.org/resource/i178451,Groenswaart,has appellation for language,1
http://geovistory.org/resource/i178450,Groenendaal,has type,1
http://geovistory.org/resource/i178450,Groenendaal,has label,1
http://geovistory.org/resource/i178450,Groenendaal,has appellation for language,1
http://geovistory.org/resource/i178449,Groene Leeuw,has type,1
http://geovistory.org/resource/i178449,Groene Leeuw,has label,1
http://geovistory.org/resource/i178441,Gouverneur-Generaal Mossel,has type,1
http://geovistory.org/resource/i178441,Gouverneur-Generaal Mossel,has label,1
http://geovistory.org/resource/i178441,Gouverneur-Generaal Mossel,has appellation for language,1
http://geovistory.org/resource/i178429,Gouden Cans,has type,1
http://geovistory.org/resource/i178432,Gouden Phoenix,has label,1
http://geovistory.org/resource/i178432,Gouden Phoenix,has appellation for language,1
http://geovistory.org/resource/i178432,Gouden Phoenix,had carried out,1
http://geovistory.org/resource/i178431,Gouden Leeuw,has type,1
http://geovistory.org/resource/i178431,Gouden Leeuw,has label,1
http://geovistory.org/resource/i178431,Gouden Leeuw,has appellation for language,1
http://geovistory.org/resource/i178431,Gouden Leeuw,had carried out,1
http://geovistory.org/resource/i178430,Gouden Leeuw,has type,1
http://geovistory.org/resource/i178430,Gouden Leeuw,has label,1
http://geovistory.org/resource/i178430,Gouden Leeuw,has appellation for language,1
http://geovistory.org/resource/i178429,Gouden Cans,has label,1
http://geovistory.org/resource/i178433,Goudestein,has appellation for language,1
http://geovistory.org/resource/i178429,Gouden Cans,has appellation for language,1
http://geovistory.org/resource/i178429,Gouden Cans,had carried out,1
http://geovistory.org/resource/i178428,Gouden Buis,has type,1
http://geovistory.org/resource/i178428,Gouden Buis,has label,1
http://geovistory.org/resource/i178428,Gouden Buis,has appellation for language,1
http://geovistory.org/resource/i178428,Gouden Buis,had carried out,1
http://geovistory.org/resource/i178427,Gouda,has type,1
http://geovistory.org/resource/i178427,Gouda,has label,1
http://geovistory.org/resource/i178427,Gouda,has appellation for language,1
http://geovistory.org/resource/i178426,Gouda,has type,1
http://geovistory.org/resource/i178432,Gouden Phoenix,has type,1
http://geovistory.org/resource/i178433,Goudestein,has label,1
http://geovistory.org/resource/i178440,Gouverneur-Generaal Maatsuijker,has type,1
http://geovistory.org/resource/i178437,Gouverneur Falck,has appellation for language,1
http://geovistory.org/resource/i178440,Gouverneur-Generaal Maatsuijker,has label,1
http://geovistory.org/resource/i178440,Gouverneur-Generaal Maatsuijker,has appellation for language,1
http://geovistory.org/resource/i178439,Gouverneur-Generaal De Clerck,has type,1
http://geovistory.org/resource/i178439,Gouverneur-Generaal De Clerck,has label,1
http://geovistory.org/resource/i178439,Gouverneur-Generaal De Clerck,has appellation for language,1
http://geovistory.org/resource/i178438,Gouverneur-Generaal,has type,1
http://geovistory.org/resource/i178438,Gouverneur-Generaal,has label,1
http://geovistory.org/resource/i178438,Gouverneur-Generaal,has appellation for language,1
http://geovistory.org/resource/i178437,Gouverneur Falck,has type,1
http://geovistory.org/resource/i178437,Gouverneur Falck,has label,1
http://geovistory.org/resource/i178436,Goudvink,has type,1
http://geovistory.org/resource/i178433,Goudestein,has type,1
http://geovistory.org/resource/i178436,Goudvink,has label,1
http://geovistory.org/resource/i178436,Goudvink,has appellation for language,1
http://geovistory.org/resource/i178436,Goudvink,had carried out,1
http://geovistory.org/resource/i178435,Goudsbloem,has type,1
http://geovistory.org/resource/i178435,Goudsbloem,has label,1
http://geovistory.org/resource/i178435,Goudsbloem,has appellation for language,1
http://geovistory.org/resource/i178435,Goudsbloem,had carried out,1
http://geovistory.org/resource/i178434,Goudriaan,has type,1
http://geovistory.org/resource/i178434,Goudriaan,has label,1
http://geovistory.org/resource/i178434,Goudriaan,has appellation for language,1
http://geovistory.org/resource/i178394,Gelderland,has label,1
http://geovistory.org/resource/i178394,Gelderland,has appellation for language,1
http://geovistory.org/resource/i178393,Gekroonde Vrede,has type,1
http://geovistory.org/resource/i178393,Gekroonde Vrede,has label,1
http://geovistory.org/resource/i178352,Europa,has type,1
http://geovistory.org/resource/i178352,Europa,has label,1
http://geovistory.org/resource/i178352,Europa,has appellation for language,1
http://geovistory.org/resource/i178351,Europa,has type,1
http://geovistory.org/resource/i178351,Europa,has label,1
http://geovistory.org/resource/i178351,Europa,has appellation for language,1
http://geovistory.org/resource/i178350,Esperance,has type,1
http://geovistory.org/resource/i178350,Esperance,has label,1
http://geovistory.org/resource/i178350,Esperance,has appellation for language,1
http://geovistory.org/resource/i178349,Erfprins,has type,1
http://geovistory.org/resource/i178349,Erfprins,has label,1
http://geovistory.org/resource/i178349,Erfprins,has appellation for language,1
http://geovistory.org/resource/i178349,Erfprins,had carried out,1
http://geovistory.org/resource/i178348,Erfprins,has type,1
http://geovistory.org/resource/i178348,Erfprins,has label,1
http://geovistory.org/resource/i178348,Erfprins,has appellation for language,1
http://geovistory.org/resource/i178347,Erasmus,has type,1
http://geovistory.org/resource/i178347,Erasmus,has label,1
http://geovistory.org/resource/i178347,Erasmus,has appellation for language,1
http://geovistory.org/resource/i178346,Erasmus,has type,1
http://geovistory.org/resource/i178346,Erasmus,has label,1
http://geovistory.org/resource/i178346,Erasmus,has appellation for language,1
http://geovistory.org/resource/i178345,Ens,has type,1
http://geovistory.org/resource/i178353,Everswaart,has appellation for language,1
http://geovistory.org/resource/i178353,Everswaart,has label,1
http://geovistory.org/resource/i178353,Everswaart,has type,1
http://geovistory.org/resource/i178358,Fijenoord,had carried out,1
http://geovistory.org/resource/i178361,Foreest,has appellation for language,1
http://geovistory.org/resource/i178360,Flora,has type,1
http://geovistory.org/resource/i178360,Flora,has label,1
http://geovistory.org/resource/i178360,Flora,has appellation for language,1
http://geovistory.org/resource/i178359,Flora,has type,1
http://geovistory.org/resource/i178359,Flora,has label,1
http://geovistory.org/resource/i178359,Flora,has appellation for language,1
http://geovistory.org/resource/i178358,Fijenoord,has type,1
http://geovistory.org/resource/i178358,Fijenoord,has label,1
http://geovistory.org/resource/i178358,Fijenoord,has appellation for language,1
http://geovistory.org/resource/i178357,Factor,has type,1
http://geovistory.org/resource/i178354,Expeditie,has appellation for language,1
http://geovistory.org/resource/i178357,Factor,has label,1
http://geovistory.org/resource/i178357,Factor,has appellation for language,1
http://geovistory.org/resource/i178356,Faam,has type,1
http://geovistory.org/resource/i178356,Faam,has label,1
http://geovistory.org/resource/i178356,Faam,has appellation for language,1
http://geovistory.org/resource/i178355,Faam,has type,1
http://geovistory.org/resource/i178355,Faam,has label,1
http://geovistory.org/resource/i178355,Faam,has appellation for language,1
http://geovistory.org/resource/i178354,Expeditie,has type,1
http://geovistory.org/resource/i178354,Expeditie,has label,1
http://geovistory.org/resource/i178345,Ens,has label,1
http://geovistory.org/resource/i178345,Ens,has appellation for language,1
http://geovistory.org/resource/i178345,Ens,had carried out,1
http://geovistory.org/resource/i178333,Engel,has label,1
http://geovistory.org/resource/i178336,Engewormer,has label,1
http://geovistory.org/resource/i178336,Engewormer,has appellation for language,1
http://geovistory.org/resource/i178335,Engelenburg,has type,1
http://geovistory.org/resource/i178335,Engelenburg,has label,1
http://geovistory.org/resource/i178335,Engelenburg,has appellation for language,1
http://geovistory.org/resource/i178335,Engelenburg,had carried out,1
http://geovistory.org/resource/i178334,Engel Michaël,has type,1
http://geovistory.org/resource/i178334,Engel Michaël,has label,1
http://geovistory.org/resource/i178334,Engel Michaël,has appellation for language,1
http://geovistory.org/resource/i178333,Engel,has type,1
http://geovistory.org/resource/i178333,Engel,has appellation for language,1
http://geovistory.org/resource/i178337,Enkhuizen,has appellation for language,1
http://geovistory.org/resource/i178333,Engel,had carried out,1
http://geovistory.org/resource/i178332,Engel,has type,1
http://geovistory.org/resource/i178332,Engel,has label,1
http://geovistory.org/resource/i178332,Engel,has appellation for language,1
http://geovistory.org/resource/i178332,Engel,had carried out,1
http://geovistory.org/resource/i178331,Emmenes,has type,1
http://geovistory.org/resource/i178331,Emmenes,has label,1
http://geovistory.org/resource/i178331,Emmenes,has appellation for language,1
http://geovistory.org/resource/i178330,Emmeloord,has type,1
http://geovistory.org/resource/i178330,Emmeloord,has label,1
http://geovistory.org/resource/i178336,Engewormer,has type,1
http://geovistory.org/resource/i178337,Enkhuizen,has label,1
http://geovistory.org/resource/i178344,Enkhuizer Maagd,has type,1
http://geovistory.org/resource/i178341,Enkhuizen,has appellation for language,1
http://geovistory.org/resource/i178344,Enkhuizer Maagd,has label,1
http://geovistory.org/resource/i178344,Enkhuizer Maagd,has appellation for language,1
http://geovistory.org/resource/i178343,Enkhuizen,has type,1
http://geovistory.org/resource/i178343,Enkhuizen,has label,1
http://geovistory.org/resource/i178343,Enkhuizen,has appellation for language,1
http://geovistory.org/resource/i178342,Enkhuizen,has type,1
http://geovistory.org/resource/i178342,Enkhuizen,has label,1
http://geovistory.org/resource/i178342,Enkhuizen,has appellation for language,1
